"id","taxon","rl_cat","lon","lat","northern_limit","poleward_shift","poleward"
"a2c89b8f136c0ccea120ec7f4567dc63","Helleborus niger","3",10.7558734,52.6887097,50.925,1.7637097,TRUE
"237f6d3f0a65b4e18b623d85084c5845","Typha minima","0",6.9189391,50.9099589,48.375,2.5349589,TRUE
"c95b06161cbea4fa460dfe21c51f9c27","Calendula arvensis","1",13.7579969,51.6151503,50.025,1.5901503,TRUE
"12434e0b9e7647c3eb7b12c1735c2e00","Ruta graveolens","3",11.3213486,52.9064589,52.6750000011308,0.231458898869199,TRUE
"8c7b3ab79d7aeb7f0290ff1ac4a9d01c","Cyclamen purpurascens","3",8.4934954,49.4526379,49.175,0.277637900000002,TRUE
"dc1c31d58d61ac504eeccb7c88aa860f","Scabiosa ochroleuca","3",10.2349367,53.5063071,52.57500000113,0.931307098870001,TRUE
"2a54c25e56e38d3fc0f19a9959773be0","Nymphaea candida","2",8.0251486,53.6263899,53.2250000011348,0.401389898865197,TRUE
"2e2f5e98f180490e59143f475e61afd7","Helleborus niger","3",9.9232467,54.2136533,50.925,3.2886533,TRUE
"ac28f48df82bf2458558f75139467463","Aurinia saxatilis","3",9.9234483,54.2137333,53.675,0.538733300000004,TRUE
"3524e569b6294e06efc9560bd446c9b8","Calendula arvensis","1",8.5991706,50.0857397,50.025,0.0607396999999992,TRUE
"ece49a4b7822c4d0c84b6db99c55eba1","Jasione laevis","3",8.5991788,50.0860452,49.475,0.6110452,TRUE
"c916686ccddaa0e25bfe1c1fd19cb5dc","Helleborus niger","3",10.269658149106,53.496087558659,50.925,2.571087558659,TRUE
"fce9f8c437fcf7d1fac21547c61aabc3","Dianthus gratianopolitanus","3",12.0802484,54.0941064,51.875,2.2191064,TRUE
"aba254b3e0de83999095afdc24269758","Hippocrepis emerus","3",12.344198088637,51.309124355845,50.025,1.284124355845,TRUE
"578def8da14998d3093591933a66c607","Aurinia saxatilis","3",10.3942065,54.0422575,53.675,0.367257500000001,TRUE
"8e09aa2585213183cc8070672743b7b8","Primula auricula","3",10.9403822,51.0626648,48.9750000011131,2.0876647988869,TRUE
"09225efd0914c2d2031587d4bd2e75e2","Helleborus niger","3",8.1577444878051,53.137199607693,50.925,2.212199607693,TRUE
"b5f05eb8461e7e362c858059f4e53486","Helleborus niger","3",8.1577444878051,53.137199607693,50.925,2.212199607693,TRUE
"9a3dc7d3125ff47601dda4392ba4101a","Trifolium rubens","3",8.1577367157198,53.137197056375,52.575,0.562197056374998,TRUE
"7e9465795ffb5088a3370eb89b137ce2","Staphylea pinnata","3",10.401522953496,53.406014048543,52.2250000013186,1.1810140472244,TRUE
"f6aae476ffa264913daf6a05451646a2","Verbascum phoeniceum","2",9.55149,53.3421965,53.225,0.117196499999999,TRUE
"1ce5385f72c37c4d2bbf11e96ee5ec9c","Scabiosa ochroleuca","3",10.365867020993,54.387741425924,52.57500000113,1.812741424794,TRUE
"ebbb77da227d3994b398829cf505224a","Iris aphylla","2",8.1575562357521,53.137213286438,52.175,0.962213286438001,TRUE
"53fb724e64f06a3bf7b7f5c3272f3e10","Scabiosa ochroleuca","3",10.5315689,52.5851234,52.57500000113,0.0101233988700002,TRUE
"f24ee15931f2c3c3b86e6ab76ccdb28e","Androsace septentrionalis","1",12.2967255609,51.422450795169,50.075000001123,1.347450794046,TRUE
"6eb8f424b148f2e82bd563167d203ff2","Verbascum phoeniceum","2",10.1499763,53.6321105,53.225,0.407110500000002,TRUE
"1b2fb0a336a37c59b2c77217326b87b4","Helleborus niger","3",8.0255584,53.6263101,50.925,2.7013101,TRUE
"551f1ca3b466f5dfc8bff59687a8b3d9","Helleborus niger","3",13.5713297,52.4270726,50.925,1.50207260000001,TRUE
"6c7a463c57baf1d77495bab68985dde5","Helleborus niger","3",6.7704646,51.2088405,50.925,0.283840500000004,TRUE
"959af230135e8a551ea4f95a1e079d31","Helleborus niger","3",12.3929539,51.7985926,50.925,0.873592600000002,TRUE
"012669bd5ffe38502f937ea4b2b81b08","Helleborus niger","3",12.0681818,51.9706047,50.925,1.04560470000001,TRUE
"0c112674b19470e5f44acc92e042988a","Helleborus niger","3",6.474593,51.4595586,50.925,0.534558600000004,TRUE
"146dde481370a0b3b89af5bce2694f4a","Helleborus niger","3",12.5708999,51.8371117,50.925,0.912111700000004,TRUE
"2769564028decf2a983a731d64c18d2c","Helleborus niger","3",9.5515488,53.3423338,50.925,2.4173338,TRUE
"5d9c429815d56ea2c77db5d2f979af48","Helleborus niger","3",10.518666666667,50.988797222222,50.925,0.063797222222,TRUE
"5fcfeaedd2e93409349aceb725a68db5","Hypericum elegans","2",12.392796,51.7985925,51.675,0.123592500000001,TRUE
"64f469fe3f9d07d94cd609b6bb11f962","Helleborus niger","3",7.318339,51.442807,50.925,0.517807000000005,TRUE
"6554ebaa7fdb0a2c9a04f7bb750164fa","Helleborus niger","3",12.038300446905,51.371860709743,50.925,0.446860709743,TRUE
"860a00366c1cf4d5f28a10ee66444ea7","Helleborus niger","3",7.3181758,51.442631,50.925,0.517631000000002,TRUE
"a723010b620412a6b92b22d33b42dd6d","Helleborus niger","3",7.8623493,51.6490591,50.925,0.724059100000005,TRUE
"ac50cff092a2e197c92d034334f90428","Helleborus niger","3",9.2971173371471,52.080696405282,50.925,1.155696405282,TRUE
"bbff996f3b4c7101622f337c7c99a123","Helleborus niger","3",7.0088979417722,51.14482517137,50.925,0.219825171370005,TRUE
"d3978b63d50709f58ffc7c46324e837b","Helleborus niger","3",8.8592375,52.1591946,50.925,1.2341946,TRUE
"d58ca91a3d34920b66ee35ad4610603e","Cyclamen purpurascens","3",9.2973905742998,52.080735796372,49.175,2.905735796372,TRUE
"033af7ea9e214b1cc8e041e198c545b7","Helleborus niger","3",13.4448771,52.6087799,50.925,1.6837799,TRUE
"045e305d8e7e63506725d6b921909b60","Alyssum montanum","3",9.5513754,53.3424034,53.0250000011322,0.317403398867803,TRUE
"0899a2d77cc82eba081d027264b17a1e","Helleborus niger","3",10.2252364,54.0397532,50.925,3.1147532,TRUE
"0935ab72c7246dac5f325989a397e3f3","Helleborus niger","3",10.1486646,54.3737882,50.925,3.4487882,TRUE
"098b032104636b46e8cc031e001e11f7","Helleborus niger","3",9.2978768970884,52.080252986328,50.925,1.155252986328,TRUE
"136afe6b6fa952c51013001428004674","Helleborus niger","3",13.9159522,51.1055695,50.925,0.180569500000004,TRUE
"1f7fa6293ceea24f5a9821a79d3c5366","Helleborus niger","3",14.5663369,51.0196682,50.925,0.094668200000001,TRUE
"26598036071e7e78ddce9af8e960405a","Hippocrepis emerus","3",12.344125372565,51.309135794293,50.025,1.284135794293,TRUE
"2aaad1aedf47991f34811be2fc8b7da1","Mibora minima","2",9.8462528,52.356811,50.8750000015108,1.4818109984892,TRUE
"3345a3cbd5f81c38d0635eec2cf9ff28","Alyssum montanum","3",9.5514274,53.3422692,53.0250000011322,0.317269198867798,TRUE
"33eed9efba0742cb7dccf82a7cb02c64","Helleborus niger","3",12.3934079,51.7985982,50.925,0.873598200000004,TRUE
"382bb3c26ed9dd3888bf54695eb2a3ed","Hippocrepis emerus","3",7.0896738,50.7771451,50.025,0.7521451,TRUE
"393d754d149132536acce52ae743f962","Helleborus niger","3",7.3183999,51.4427883,50.925,0.517788299999999,TRUE
"3aab87ed490bdb77350f1249b5f0ae5d","Helleborus niger","3",12.3930784,51.7986085,50.925,0.873608500000003,TRUE
"3d3b8c3228d623aef7bea7c3e61a769c","Potentilla thuringiaca","2",12.2560007,50.8639764,50.8250000011245,0.0389763988754979,TRUE
"461239dfd1bdb543c85ef8139f56a7fa","Hippocrepis emerus","3",12.344165928948,51.309150762601,50.025,1.284150762601,TRUE
"501d02da3f59df7c9717019db2c3fa25","Helleborus niger","3",10.9827623,50.9308152,50.925,0.00581520000000069,TRUE
"57c9a7660b3307e552a98cf10004d3e2","Helleborus niger","3",9.7442083,52.23555,50.925,1.31055000000001,TRUE
"68d3c4039303cb5b1f6c2abce15e4f8a","Gentiana acaulis","3",11.500643955131,48.133871770468,48.025,0.108871770467999,TRUE
"6c5138d465feef00e1751e9bd4d68598","Helleborus niger","3",13.132713,52.4629204,50.925,1.5379204,TRUE
"73a86140592f70f63ba8d67aa055b6b1","Hippocrepis emerus","3",8.6553669,50.2199463,50.025,0.194946299999998,TRUE
"742237107b514c3f05d4156ea53ffb04","Helleborus niger","3",7.3182224,51.4428037,50.925,0.517803700000002,TRUE
"7833b6a34c74b17e904aa2f5e07df97d","Helleborus niger","3",9.5513241,53.342337,50.925,2.417337,TRUE
"8d2c3d3d134d282578051a3ca416933a","Helleborus niger","3",13.5666141,51.1606207,50.925,0.235620700000005,TRUE
"9336bf8797f7383a76958f497a1d724e","Scabiosa ochroleuca","3",8.22658,53.1101777,52.57500000113,0.535177698870001,TRUE
"959a794a7ff41b2a514e565ab1bf1d1c","Saxifraga rosacea","3",13.0802127,54.3233842,51.875,2.4483842,TRUE
"96f7acbe5d26f29b76414a351460f11d","Hippocrepis emerus","3",12.344186463104,51.309144482593,50.025,1.284144482593,TRUE
"9c42883324ee945258bea64efec6f3d6","Pulmonaria mollis","3",9.2971521048087,52.080649778451,50.4250000011233,1.6556497773277,TRUE
"9c98e4ac07f88acc5bdb84e86ff73eae","Helleborus niger","3",8.3325698,51.6885165,50.925,0.763516500000001,TRUE
"a5cdbb02b286483295187ba0f517b67a","Euphorbia seguieriana","3",9.5513269,53.3423029,52.175,1.1673029,TRUE
"a7513c7ae17fd04b820b6d3ae05d4252","Hippocrepis emerus","3",12.344178449547,51.309138793685,50.025,1.284138793685,TRUE
"a9daaefa712621c392e40cc32ef38415","Helleborus niger","3",9.9488082,53.5747117,50.925,2.6497117,TRUE
"b54c8717fe26318c6fc47e99305ee92c","Pulmonaria mollis","3",8.8893355316182,53.123941567672,50.4250000011233,2.6989415665487,TRUE
"b88bdadd7aca6c90d9f94a3f5165705d","Helleborus niger","3",10.404130985137,53.244838827805,50.925,2.319838827805,TRUE
"d09f17017a25f59edd3851f2351e3637","Helleborus niger","3",13.5047364,52.4808281,50.925,1.5558281,TRUE
"d0e043573dfe2f34def68f16c133dc4b","Helleborus niger","3",12.5386566,51.2781066,50.925,0.353106600000004,TRUE
"d8b94beaff9c9bbfe3e4a8cb236faae3","Helleborus niger","3",9.4617581224461,52.188353965172,50.925,1.263353965172,TRUE
"d8dbe5116d3154da24bb7340756eca1d","Primula auricula","3",9.2975338134149,52.080443071094,48.9750000011131,3.1054430699809,TRUE
"e22612c2da22893e12d9e4f47e882194","Helleborus niger","3",10.3634505,53.8966882,50.925,2.9716882,TRUE
"e4b637ea66889546f16fcea2e661cafe","Viola alba","3",11.6170333,50.9286067,49.775,1.1536067,TRUE
"eae027f122a10480d3efee97ea734702","Viola alba","3",7.1023756,49.9765805,49.775,0.201580499999999,TRUE
"efd1598bac4fffb104e3b4468f8f654f","Hippocrepis emerus","3",12.344136194895,51.309118676697,50.025,1.284118676697,TRUE
"f9c5fdf99955dc622b19f34f0785110f","Helleborus niger","3",10.524019309122,52.151707562414,50.925,1.22670756241401,TRUE
"fa2f67d107a784d812781f8b6d255416","Helleborus niger","3",9.9708683,51.8522717,50.925,0.927271700000006,TRUE
"fc35310ce2032d2ba7387c57396ebb06","Helleborus niger","3",8.9478361,53.0591663,50.925,2.1341663,TRUE
"ff2a7b9dab965b216785c217e8022a40","Pulmonaria mollis","3",9.2973479906772,52.080796408737,50.4250000011233,1.6557964076137,TRUE
"a6823e932dedc9542e739471da642398","Bunium bulbocastanum","3",9.2871043,54.2925692,52.775,1.5175692,TRUE
"d028f5baae1972a28e966180364d16df","Primula auricula","3",11.5305284,51.0263012,48.9750000011131,2.0513011988869,TRUE
"e34b8c8a04552159a2210f2228f2735c","Helleborus niger","3",12.3933918,51.7986299,50.925,0.873629900000005,TRUE
"f3f1ecf176254aa6161dd52c7f11c99a","Helleborus niger","3",12.602516666667,52.138538888889,50.925,1.213538888889,TRUE
"0c6fd11b9cf02452c6ede7514783c043","Helleborus niger","3",12.602588888889,52.138561111111,50.925,1.21356111111101,TRUE
"22541f2c61578acc0b12abc8cffb83e0","Helleborus niger","3",13.7803424,51.0598584,50.925,0.134858400000006,TRUE
"3e993821a4c426681689ff11ccf4654f","Helleborus niger","3",9.6106667,52.5698198,50.925,1.6448198,TRUE
"4d4572282a74a10989e62ae35c7384e1","Calendula arvensis","1",6.456457,51.383575972222,50.025,1.358575972222,TRUE
"75a6f243ab8b1c0afbbbdd7c749aeef2","Helleborus niger","3",9.2010928688417,52.202396205986,50.925,1.277396205986,TRUE
"9d1899485a5e17e34fa2c8f862796e83","Helleborus niger","3",13.5715183,52.4270754,50.925,1.5020754,TRUE
"c16dc8ad9273aedf663e093aba8f9856","Helleborus niger","3",13.5716738,52.4271105,50.925,1.5021105,TRUE
"cbf8791c25682bb0bb766af9eba81d20","Helleborus niger","3",10.1730541,53.5095102,50.925,2.5845102,TRUE
"024ed417da247de0cc215d067426c803","Ruta graveolens","3",10.009499453008,53.508800868876,52.6750000011308,0.833800867745204,TRUE
"06a4c43cb7995246c9dc78c145c133c8","Saxifraga rosacea","3",12.4556263,52.49628,51.875,0.621279999999999,TRUE
"09a1398b288229efbc5418df51d38808","Primula auricula","3",9.6361365622301,50.56084495342,48.9750000011131,1.5858449523069,TRUE
"0ebbf232ac493f1229d07d35ddd6f3ca","Androsace septentrionalis","1",14.351139133809,51.805227496709,50.075000001123,1.730227495586,TRUE
"171a243bd19a54901ad403ea476dc706","Saxifraga rosacea","3",10.6485487,53.8828345,51.875,2.0078345,TRUE
"1e88abc34906b80da83ab7193f499ccc","Dictamnus albus","3",13.865774,53.3138159,52.225,1.0888159,TRUE
"1f02244511d2abdeb38d65cf07f98716","Androsace septentrionalis","1",12.981289689331,52.962855488322,50.075000001123,2.887855487199,TRUE
"207f99b0f5a56758bf83dc11dce1aa0f","Androsace septentrionalis","1",8.8602092968454,53.084432401208,50.075000001123,3.009432400085,TRUE
"2090cc89b1cf7eacec98f1d97ae26661","Helleborus niger","3",7.3181161,51.4428272,50.925,0.517827200000006,TRUE
"21e3d342c349a6140a81fd5d556d9cb0","Helleborus niger","3",12.0683044,51.9706381,50.925,1.04563810000001,TRUE
"23dad173a8ae4cdef085b382d14c17df","Helleborus niger","3",10.774656537984,52.347859824364,50.925,1.422859824364,TRUE
"29960a44b47739b8a3e9b776ef8deaab","Pulmonaria mollis","3",9.2973473943284,52.080615742562,50.4250000011233,1.6556157414387,TRUE
"2d3fcadfef339605594b962da8aedd0c","Gentiana acaulis","3",11.500685991435,48.133962247288,48.025,0.108962247287998,TRUE
"2f39114fdee072ba2063e4a48fd27e1f","Aurinia saxatilis","3",10.49389,54.1951783,53.675,0.520178300000005,TRUE
"3129fad157f29f947e72ed2fbf0bef6b","Aster amellus","3",10.1273764,53.54303,53.525,0.0180300000000031,TRUE
"34c9d697795d204d7e4998ae772f5ccb","Saxifraga rosacea","3",9.9562011,52.2045415,51.875,0.329541499999998,TRUE
"3875950e658f74bba7cca41d6a97c276","Saxifraga rosacea","3",10.114715,54.3157287,51.875,2.4407287,TRUE
"3997144b818143c2d80c919931c4384f","Helleborus niger","3",13.696032943217,52.432631709201,50.925,1.507631709201,TRUE
"422d284f64688f21556ac51c047b790d","Salix myrtilloides","1",7.3183271,51.4427847,50.0750000011195,1.3677846988805,TRUE
"4322bd9b6d2f46952d2397a590e412ea","Helleborus niger","3",6.8617081,51.9132166,50.925,0.988216600000001,TRUE
"436d3bf14bb2092a4cd7b5ea831ffa72","Saxifraga rosacea","3",10.1271041,53.7901756,51.875,1.9151756,TRUE
"44dd5498a340f36fd3e965e49439c6a5","Ruta graveolens","3",10.1270451,53.5432446,52.6750000011308,0.868244598869204,TRUE
"44df9ad0baf89bf9d064a2ead6beb26e","Typha minima","0",8.6555777,50.220001,48.375,1.845001,TRUE
"4560b63826deeecb3626000e8e8f9310","Primula auricula","3",12.0416067,49.1997571,48.9750000011131,0.224757098886897,TRUE
"45a89ad8f904e5bf41851618ddca550f","Potentilla thuringiaca","2",7.02678,51.3906419,50.8250000011245,0.565641898875498,TRUE
"45c7bf84db8acd15ae4f9998dec6f29e","Saxifraga rosacea","3",9.9797839298937,53.679398163272,51.875,1.804398163272,TRUE
"483f1a29413687f15c6edaa25d9c6928","Alyssum montanum","3",11.362011651358,53.646061141058,53.0250000011322,0.6210611399258,TRUE
"4d0daad389ed2bbc6b24a8d8871f35d4","Androsace septentrionalis","1",6.2875508,51.741587,50.075000001123,1.666586998877,TRUE
"58e53ae097ff73c7dd43367b13cf92d2","Jasione laevis","3",12.78902,50.5298083,49.475,1.0548083,TRUE
"5e0419ec83736fd24d74a405992bc087","Saxifraga rosacea","3",13.379816066692,52.476888576655,51.875,0.601888576655,TRUE
"6556371df205de965fe4998cd6592800","Helleborus niger","3",10.150194926304,52.098249258488,50.925,1.17324925848801,TRUE
"6a20818b22c8a8085eacc7707d82b16f","Helleborus niger","3",11.5046419,52.1309245,50.925,1.2059245,TRUE
"6c3a269e50ded0b440da2824cea72b99","Dictamnus albus","3",10.009403815493,53.50877626799,52.225,1.28377626799,TRUE
"6c4be0f39fea8d005d5a13d2e8fb06cc","Muscari neglectum","3",10.0853194,54.3011058,53.775,0.526105800000003,TRUE
"6e291f25b6c62246c4ac76cbed1f733b","Trifolium rubens","3",9.5514334,53.3424142,52.575,0.767414199999997,TRUE
"6ea6d49fe9ce0d842b23e00f53f7d59b","Hippocrepis emerus","3",12.5711045,51.8370766,50.025,1.8120766,TRUE
"763924e84bdcfe054edbfdc10588c8fc","Androsace septentrionalis","1",13.724554104648,51.034795529707,50.075000001123,0.959795528583996,TRUE
"79e58386a76c4bd41314e8dee7b9b463","Draba aizoides","3",9.8464672,52.356779,50.175,2.18177900000001,TRUE
"7f22ce333da22d79819d328d7112c1d0","Helleborus niger","3",8.657026112463,52.288738632322,50.925,1.363738632322,TRUE
"7f45db85f2c1a654b9c26e00894ad974","Typha minima","0",7.7582233,51.4321417,48.375,3.0571417,TRUE
"81949c8337a611565f01dc4debf71666","Helleborus niger","3",7.3602561,51.9236037,50.925,0.998603700000004,TRUE
"838bfe8bf317899dbeccea984188f3ea","Saxifraga rosacea","3",13.3014956,52.5905662,51.875,0.715566199999998,TRUE
"8638625047128371f93f73a0467c27e4","Saxifraga rosacea","3",11.8169315,52.0787808,51.875,0.203780799999997,TRUE
"87b8f834b56553390acaaaf82fbe0fc6","Euphorbia seguieriana","3",10.85405,52.34535,52.175,0.170350000000006,TRUE
"8be26686a3de986d5631ae5536135061","Helleborus niger","3",7.0823903548973,51.017246438059,50.925,0.092246438059,TRUE
"92180c89f30852faa69b67e2dfbcb566","Aurinia saxatilis","3",10.7400739,53.7117269,53.675,0.036726900000005,TRUE
"9333ac3383f9059378c60ecaaf6b63e0","Dictamnus albus","3",9.2275636,52.6219748,52.225,0.396974799999995,TRUE
"94bd1dc3a4daba45c3366ff97b9e3a3c","Saxifraga rosacea","3",11.5046593,52.1309159,51.875,0.255915899999998,TRUE
"95e147b2efd4b1495fb5702591214591","Helleborus niger","3",13.3993096,52.4614162,50.925,1.53641620000001,TRUE
"9a2638c02f380f22c154c76264521a8d","Gentiana acaulis","3",11.1566777,48.0700513,48.025,0.0450513000000043,TRUE
"9c25dc6fef6ec7cde513aa54b3ceb783","Helleborus niger","3",7.0009567,51.0794705,50.925,0.154470500000002,TRUE
"9c56c33e4497123043b29f21996d0c32","Saxifraga rosacea","3",12.0682108,51.9708306,51.875,0.0958305999999993,TRUE
"a1ee21a8ccb6d52f5157e4aee2fdb00d","Myosotis sparsiflora","3",8.0252939,53.6264264,53.5750000011336,0.051426398866397,TRUE
"ab2d74e25cca059ff1617bffd24fffed","Helleborus niger","3",14.5712333,51.1610645,50.925,0.236064500000005,TRUE
"ad1bceb66047a790cf7fecd626b46fba","Iris spuria","2",9.5048904,51.3420512,50.075,1.2670512,TRUE
"afd8a2814b3d717793e139286a704562","Typha minima","0",7.0111018,51.100138,48.375,2.725138,TRUE
"b3084e27576fcfa8958decbe16bd186a","Helleborus niger","3",11.9479713,51.4582891,50.925,0.533289100000005,TRUE
"bfea575b8f33a7cec8ef8fb659fed69a","Alyssum montanum","3",10.1561024,53.1644047,53.0250000011322,0.1394046988678,TRUE
"c15ceaccb0c6ede760ede2bf54444a11","Hippocrepis emerus","3",6.3236248,51.2953054,50.025,1.2703054,TRUE
"c1fa5d0f456c1540d488d71ef545d89d","Erica cinerea","2",9.9644626,52.4030249,51.525,0.8780249,TRUE
"c2460d9700f1ec20808f743abe1d609a","Helleborus niger","3",7.1734585,51.5014276,50.925,0.576427600000002,TRUE
"c264a71d27e7eaf488bda7ea5d65a1e3","Primula auricula","3",12.089888611959,49.024059497992,48.9750000011131,0.0490594968788969,TRUE
"c5673eaa1c8e10d2ea911b7f65181084","Saxifraga rosacea","3",7.5398816,52.1715683,51.875,0.296568299999997,TRUE
"c780cf4ff625f28c6bdc4e67df81abf6","Primula auricula","3",13.3564618,52.4634532,48.9750000011131,3.48845319888689,TRUE
"c79866392544e7924fd2ff3461971767","Helleborus niger","3",12.3930443,51.7986188,50.925,0.873618800000003,TRUE
"c7b85356ee7aed5b95a33cd0fed6e9ad","Typha minima","0",6.7822746,49.3140755,48.375,0.939075500000001,TRUE
"ca5f41ea917e82ab362908111b21d369","Hippocrepis emerus","3",7.8683517,50.8119536,50.025,0.786953600000004,TRUE
"ca90fb36398c419d949a28ec14f90e9c","Viola alba","3",13.1178515,52.5710865,49.775,2.7960865,TRUE
"d3c88d20739c5d0331861e0091e5f027","Helleborus niger","3",13.3013143,52.5905805,50.925,1.6655805,TRUE
"d480a388b90867b65f3467074a4bcd42","Mibora minima","2",9.8464724,52.35678,50.8750000015108,1.4817799984892,TRUE
"d55e9f4b655246a0aaf2c778214fa492","Hippocrepis emerus","3",8.7198327,52.0271697,50.025,2.0021697,TRUE
"d609b127d1683790d7047ce55c0037f7","Prunella laciniata","3",10.0435905,53.6300845,53.2250000011328,0.405084498867204,TRUE
"d657393d80b3367c4887a54e3457aa1e","Pulmonaria mollis","3",8.8894391086896,53.123840456233,50.4250000011233,2.6988404551097,TRUE
"d72fdc5f27c18342e769b97fb31dea75","Melittis melissophyllum","3",7.6772717,51.5585962,51.2750000011255,0.283596198874498,TRUE
"deff3961a0ffb2c20be756094830a3dd","Dianthus gratianopolitanus","3",13.117819,52.5710453,51.875,0.696045300000002,TRUE
"df78e07758f560fe5fc129296575667d","Androsace septentrionalis","1",13.724554104648,51.034795529707,50.075000001123,0.959795528583996,TRUE
"e495004d716eece473f618b8154a5ce5","Gentiana acaulis","3",12.041661,49.1997552,48.025,1.1747552,TRUE
"e64eaf0330deb921671c6fae8b0d9c33","Saxifraga rosacea","3",13.356475,52.4634945,51.875,0.588494500000003,TRUE
"eca1b997696f1be498fb469c32f2c2c6","Helleborus niger","3",8.0253852,53.6263694,50.925,2.7013694,TRUE
"f0b672daae5cc1ad2225bdf7752ddd7b","Saxifraga rosacea","3",10.0437792,53.6298531,51.875,1.7548531,TRUE
"f0f265c11bb1ec8af93c4dc0d3ed649e","Viola alba","3",12.0681047,51.9706274,49.775,2.1956274,TRUE
"f42f6651bcee8d3dfd281fd2561dd1e8","Helianthemum apenninum","3",10.774656537984,52.347859824364,51.525,0.822859824364002,TRUE
"f599ee4ce9c4f78f8db0a179559fe56e","Gratiola officinalis","2",8.0253662,53.6264748,53.475,0.151474799999995,TRUE
"fba2f34495746dc73b68f62515524f4d","Saxifraga rosacea","3",9.4606203,53.5658514,51.875,1.6908514,TRUE
